t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
871.8,1.2731,0.3046,9.1301,0.1668,-0.0303,-0.005,,,,,,52.3834639,-1.5161284,12.84722222,7.034
871.9,0.1517,-0.1219,10.8195,0.138,-0.0032,-0.0098,,,,,,52.3834754,-1.516126,12.76666667,7.061
872,-1.5239,-1.6041,11.6974,0.2402,-0.0537,0.0419,,,,,,52.3834869,-1.5161236,12.83333333,7.255
872.1,-0.3933,-0.9977,12.0237,0.1667,-0.0488,-0.0091,,,,,,52.3834983,-1.5161211,12.89166667,7.338
872.199,-0.7089,-1.3664,8.9055,0.4313,-0.0144,-0.0331,,,,,,52.3835098,-1.5161185,12.90833333,7.472
872.3,0.0564,0.152,11.6024,0.5134,-0.091,0.0811,,,,,,52.3835213,-1.516116,12.88333333,7.545
872.4,1.1552,0.8398,11.0408,-0.0079,-0.0621,0.0155,,,,,,52.3835328,-1.5161135,12.88611111,7.143
872.5,0.6812,0.9114,10.5372,-0.2231,-0.0278,0.0734,,,,,,52.3835444,-1.5161112,12.92222222,6.32
872.599,0.2492,-0.0842,10.0298,-0.2232,0.0422,0.0333,,,,,,52.3835558,-1.5161084,12.92777778,8.322
872.7,-0.5741,0.2908,9.8072,-0.1603,-0.0184,0.084,,,,,,52.3835674,-1.5161062,12.94166667,6.53
872.799,-0.3542,-0.7239,10.4663,0.1054,-0.0369,0.0285,,,,,,52.3835788,-1.516104,12.98611111,6.684
872.899,0.8319,0.0925,9.5336,0.0955,0.0109,0.0231,,,,,,52.3835904,-1.5161015,12.96944444,7.12
873,0.4901,-1.1048,10.2223,-0.0128,-0.0007,0.052,,,,,,52.3836019,-1.5160994,12.93611111,6.609
873.099,0.3613,-0.8581,10.9894,-0.1112,0.0266,-0.1133,,,,,,52.3836133,-1.5160968,12.94722222,7.629
873.2,-0.2595,0.8066,9.7899,-0.1333,0.0434,0.0172,,,,,,52.3836248,-1.5160945,12.94166667,6.893
873.3,-0.8022,0.1613,9.9237,0.0497,0.0097,-0.0321,,,,,,52.3836363,-1.5160923,12.94166667,6.899
873.4,0.5052,-0.5146,10.1164,-0.0269,-0.0083,-0.0406,,,,,,52.3836477,-1.5160897,12.90833333,7.693
873.499,0.1735,0.9534,9.5785,-0.0834,0.0823,-0.0473,,,,,,52.3836591,-1.5160876,12.84166667,6.77
873.599,-0.7911,0.4956,9.0046,-0.0798,0.0444,-0.0888,,,,,,52.3836704,-1.5160853,12.81666667,7.018
873.699,-1.0158,0.539,9.6004,-0.0849,0.0462,-0.0682,,,,,,52.3836818,-1.5160831,12.80555556,6.883
873.799,-1.4125,0.0978,9.4212,0.0729,0.0497,0.0157,,,,,,52.3836931,-1.5160809,12.80555556,6.725
873.9,-0.4394,0.009,9.7134,-0.0103,-0.0215,0.036,,,,,,52.3837045,-1.5160789,12.76111111,6.019
873.999,-1.1787,-0.5551,10.1933,-0.0099,-0.0002,-0.002,,,,,,52.3837158,-1.5160768,12.74722222,6.571
874.1,-1.0346,-0.3643,10.174,-0.0005,0.0249,-0.0038,,,,,,52.3837272,-1.5160747,12.73055556,5.913
874.2,-0.3785,0.6803,9.4267,0.0432,0.0168,0.0452,,,,,,52.3837385,-1.5160723,12.69166667,6.833
874.3,-0.2785,-0.5785,10.3376,-0.0148,-0.0124,-0.0285,,,,,,52.3837497,-1.5160703,12.64166667,6.153
874.4,0.4012,0.0365,10.518,0.0372,0.0077,-0.0319,,,,,,52.3837611,-1.5160682,12.62777778,6.145
874.5,0.1521,0.464,10.2064,0.0903,0.0104,-0.0087,,,,,,52.3837723,-1.5160658,12.60277778,6.933
874.599,-0.0817,0.0905,9.9458,-0.0457,0.0289,-0.0608,,,,,,52.3837835,-1.5160638,12.56944444,6.045
874.7,-0.2964,0.8605,9.6806,0.0062,0.0373,-0.0095,,,,,,52.3837949,-1.5160617,12.55,5.913
874.8,-0.3623,0.0731,9.5684,-0.1114,0.0146,-0.0349,,,,,,52.383806,-1.5160597,12.51666667,6.293
874.9,-0.2181,0.672,9.6428,-0.0675,0.0034,0.0174,,,,,,52.3838172,-1.5160578,12.51111111,5.806
874.999,-0.2419,0.0494,10.5476,0.0963,-0.0446,0.0439,,,,,,52.3838284,-1.516056,12.51666667,5.474
875.1,-0.3748,1.1762,9.7855,-0.0485,-0.0875,0.0956,,,,,,52.3838396,-1.5160543,12.50833333,4.83
875.2,0.093,0.0783,9.5577,0.0052,-0.0022,0.0027,,,,,,52.3838507,-1.5160523,12.48611111,5.917
875.299,-0.1352,0.4187,10.1317,-0.0461,0.0346,-0.0057,,,,,,52.3838618,-1.5160508,12.48611111,4.868
875.399,-0.3878,-0.0784,9.6095,0.0156,0.0016,-0.002,,,,,,52.383873,-1.5160492,12.49166667,4.695
875.499,0.5358,0.6587,9.7935,0.0275,0.0148,0.0289,,,,,,52.3838841,-1.5160475,12.50555556,5.363
875.599,-0.0137,0.39,9.2815,-0.0724,-0.011,-0.01,,,,,,52.3838953,-1.516046,12.51944444,4.588
875.7,-0.6491,0.3198,9.9634,-0.1458,-0.0471,0.0227,,,,,,52.3839065,-1.5160444,12.55,4.569
875.8,-0.1732,0.7143,9.3532,0.1397,-0.0276,0.0354,,,,,,52.3839177,-1.5160427,12.58888889,5.077
875.9,-0.3308,0.0613,9.0778,-0.0401,0.0143,0.0123,,,,,,52.383929,-1.5160415,12.59444444,3.643
875.999,0.2522,0.5352,9.4462,-0.0392,0.025,-0.006,52.383945,-1.51601,3.491666667,4.72,3,52.3839403,-1.5160399,12.65277778,4.811
876.099,1.1478,0.3152,10.11,0.0304,0.0269,0.0403,,,,,,52.3839517,-1.5160385,12.71111111,4.28
876.2,-0.0774,0.8483,10.342,0.096,0.0757,0.0131,,,,,,52.3839631,-1.5160371,12.78055556,3.915
876.3,0.0634,-0.9646,10.8713,-0.146,0.0127,0.0178,,,,,,52.3839745,-1.5160358,12.83055556,3.964
876.4,0.5165,0.6602,9.5398,0.1432,-0.0159,0.0148,,,,,,52.3839859,-1.5160345,12.85555556,3.699
876.499,1.3183,-0.4171,10.1881,-0.1284,-0.0275,-0.0668,,,,,,52.3839974,-1.5160331,12.90277778,3.921
876.6,0.9953,-1.0882,10.21,0.0916,0.0087,0.0487,,,,,,52.384009,-1.5160317,12.95277778,4.059
876.7,-0.0705,-0.034,10.3761,-0.0382,-0.0462,-0.016,,,,,,52.3840206,-1.5160302,13.02777778,4.144
876.802,-0.9823,0.7454,9.3748,0.0888,0.0136,0.0715,,,,,,52.3840323,-1.5160288,13.07222222,4.14
876.9,0.3564,0.2678,10.0993,0.0552,-0.0292,0.0636,,,,,,52.384044,-1.5160275,13.09444444,3.402
877.001,-0.8809,-0.1221,10.4632,-0.1179,-0.0413,-0.0842,,,,,,52.3840557,-1.5160261,13.13888889,3.931
877.099,-0.2669,0.6659,10.7797,0.0995,0.0107,0.0865,,,,,,52.3840676,-1.5160249,13.18333333,3.583
877.2,1.0961,0.8666,10.1994,-0.021,-0.0015,-0.0365,,,,,,52.3840793,-1.5160236,13.20833333,3.465
877.3,0.3314,-0.1955,9.9713,0.0617,0.0422,-0.0885,,,,,,52.3840911,-1.5160223,13.21388889,3.856
877.4,0.7272,0.8838,9.7233,0.0088,0.0139,0.0274,,,,,,52.3841029,-1.516021,13.18611111,3.806
877.499,-0.0372,0.2086,9.8681,-0.0441,0.0071,0.0089,,,,,,52.3841148,-1.5160196,13.18333333,3.964
877.599,0.1496,0.6478,9.7835,0.048,-0.0291,0.0051,,,,,,52.3841266,-1.5160185,13.20277778,3.252
877.699,0.5077,-2.1861,11.7317,0.1236,-0.0095,0.1216,,,,,,52.3841383,-1.5160172,13.23888889,3.502
877.799,0.4172,0.7577,10.1131,0.1323,-0.0364,0.0633,,,,,,52.38415,-1.5160162,13.22777778,3.263
877.9,-1.2203,-2.6031,8.4628,-0.1031,-0.0314,0.0007,,,,,,52.3841618,-1.516015,13.15555556,3.491
877.999,-0.4559,-0.4921,9.8036,-0.23,-0.0309,0.0007,,,,,,52.3841737,-1.5160138,13.15277778,3.584
878.1,-0.7259,-1.3811,9.8925,0.1446,-0.0538,0.0461,,,,,,52.3841855,-1.5160126,13.20555556,3.599
878.199,-1.1526,1.4849,9.5501,0.0483,0.054,-0.0933,,,,,,52.3841973,-1.5160115,13.21666667,3.094
878.3,0.4241,0.582,9.7568,0.0641,0.0069,-0.0223,,,,,,52.3842091,-1.5160104,13.19722222,2.975
878.4,0.5272,0.009,9.7802,0.0062,-0.0241,0.0691,,,,,,52.3842208,-1.5160095,13.14444444,2.876
878.499,-0.5253,0.1279,9.6615,-0.0215,-0.0368,0.0345,,,,,,52.3842327,-1.5160085,13.11944444,2.812
878.6,-1.0471,-0.2618,9.696,0.0212,-0.0257,0.0262,,,,,,52.3842445,-1.5160079,13.12777778,1.847
878.7,-0.3413,0.2479,10.1966,0.0582,0.0034,0.0415,,,,,,52.3842561,-1.516007,13.11388889,2.492
878.8,0.0177,-0.2934,9.6193,0.0571,0.0334,-0.0047,,,,,,52.3842679,-1.5160063,13.11111111,1.797
878.9,-0.6542,0.3278,9.8206,0.0271,-0.0211,0.0652,,,,,,52.3842797,-1.5160054,13.06111111,2.68
878.999,-1.5929,-0.0987,10.0624,-0.0517,0.018,-0.0574,,,,,,52.3842914,-1.5160045,13.04444444,2.306
879.1,0.0816,-0.3791,10.0862,0.0538,-0.0167,0.0328,,,,,,52.384303,-1.5160038,12.99722222,2.216
879.199,-1.5072,0.0992,9.8014,-0.0708,0.0302,-0.0083,,,,,,52.3843145,-1.5160027,12.89166667,2.951
879.3,-0.5688,0.2923,9.6756,0.0643,0.0252,0.0231,,,,,,52.3843262,-1.516002,12.84444444,2.187
879.399,0.5821,-0.1171,10.0553,0.0385,0.0889,-0.0786,,,,,,52.3843377,-1.5160014,12.775,1.681
879.499,-0.6283,-0.7464,11.4395,0.1348,0.0494,-0.0124,,,,,,52.3843493,-1.5160005,12.78333333,2.278
879.599,-2.1087,0.3467,9.8256,0.1322,-0.0284,-0.0854,,,,,,52.3843605,-1.5159994,12.66944444,2.907
879.7,-0.3759,0.7188,9.4191,-0.1239,0.0935,-0.1133,,,,,,52.3843719,-1.5159991,12.48055556,1.37
879.8,-1.1301,-1.696,9.8603,0.0398,-0.0311,0.0578,,,,,,52.3843832,-1.5159983,12.42777778,2.202
879.9,-1.4904,0.5673,9.6653,-0.0252,-0.0212,0.0369,,,,,,52.3843943,-1.5159974,12.36388889,2.913
880,-0.999,-0.0021,8.9669,-0.0025,-0.0624,0.0151,,,,,,52.3844054,-1.5159967,12.23888889,1.71
880.099,-1.8517,-0.8738,8.928,-0.105,0.087,-0.0139,,,,,,52.3844163,-1.5159962,12.10833333,1.802
880.2,-0.4683,0.0078,9.0456,-0.1346,0.0167,0.0641,,,,,,52.3844272,-1.5159954,12.06111111,2.095
880.299,-1.0271,-1.3137,9.4053,-0.0075,0.0064,-0.0244,,,,,,52.3844382,-1.5159948,11.98611111,1.57
880.4,-1.4691,-0.0495,10.1045,-0.0056,-0.0031,0.0334,,,,,,52.3844489,-1.515994,11.93333333,2.172
880.5,-0.3794,-0.6193,9.6444,0.1273,0.0012,-0.0527,,,,,,52.3844595,-1.5159932,11.86666667,2.272
880.6,0.4049,-0.8383,10.0603,0.099,-0.0083,0.0284,,,,,,52.38447,-1.5159925,11.76388889,2.293
880.7,-0.8204,-0.727,9.4623,-0.0292,-0.0083,-0.0086,,,,,,52.3844806,-1.5159918,11.64166667,1.905
880.8,-0.4601,-0.7475,9.7908,-0.0453,-0.0682,-0.0261,,,,,,52.3844909,-1.5159911,11.56111111,2.183
880.899,0.0654,-0.1672,9.9159,0.0375,-0.0978,0.0617,,,,,,52.3845013,-1.5159907,11.52222222,1.189
881,-1.6084,-0.7074,10.8527,0.0571,-0.0328,-0.0278,,,,,,52.3845116,-1.5159901,11.50555556,1.74
881.099,0.4503,0.4899,8.7015,-0.1484,-0.0039,0.0221,,,,,,52.3845218,-1.5159898,11.28888889,1.136
881.2,0.4398,-0.1953,9.6838,0.0698,-0.0001,0.0747,,,,,,52.3845321,-1.5159892,11.28888889,1.622
881.3,-0.6132,-2.7728,10.7767,0.0274,0.139,-0.0874,,,,,,52.3845422,-1.5159887,11.21944444,1.811
881.399,-0.5828,-0.748,10.0699,0.0094,-0.0289,0.0855,,,,,,52.3845522,-1.5159879,11.19722222,1.983
881.5,-0.1212,-1.7948,10.1424,0.0509,-0.0655,0.0638,,,,,,52.3845623,-1.5159874,11.11944444,1.726
881.599,0.1138,-0.4051,9.5377,0.0233,-0.0503,0.0347,,,,,,52.3845721,-1.5159868,11.04166667,1.799
881.699,-1.0281,-0.145,10.4627,0.0337,0.084,-0.026,,,,,,52.384582,-1.5159861,11.02222222,2.422
881.8,-1.2728,-0.3554,9.9795,0.0035,0.087,-0.0308,,,,,,52.3845919,-1.5159856,10.95,1.729
881.9,-0.6499,-1.0062,9.9202,-0.0267,-0.0483,0.0364,,,,,,52.3846016,-1.5159848,10.88055556,2.413
882,-0.9336,-0.7095,9.9478,-0.0437,0.0228,-0.0078,,,,,,52.3846114,-1.5159842,10.82222222,2.052
882.099,-0.7858,0.1275,9.3232,-0.0566,0.0372,-0.0031,,,,,,52.3846211,-1.5159835,10.76388889,2.005
882.2,-0.681,-1.0082,10.2233,0.0517,-0.0527,-0.0158,,,,,,52.3846307,-1.5159828,10.75833333,2.181
882.3,-0.1233,-0.4297,9.6342,0.0227,-0.0027,-0.0338,,,,,,52.3846404,-1.5159821,10.69166667,2.384
882.4,-0.3424,0.0499,10.8098,0.004,0.044,-0.0831,,,,,,52.38465,-1.5159813,10.69166667,2.343
882.499,-0.7771,-0.8413,9.6099,0.0527,-0.056,0.0094,,,,,,52.3846595,-1.5159807,10.61944444,2.47
882.6,-0.7619,0.6438,9.7835,0.0231,-0.0744,0.0645,,,,,,52.384669,-1.5159797,10.55833333,2.972
882.7,0.064,-1.1501,9.9801,0.0175,0.0021,-0.0243,,,,,,52.3846784,-1.5159792,10.48888889,2.117
882.8,-1.3635,0.7294,9.884,0.0185,0.0384,-0.0342,,,,,,52.3846879,-1.5159788,10.45555556,1.533
882.9,-0.2112,-0.323,9.4918,0.0198,-0.0625,0.0872,,,,,,52.3846972,-1.5159782,10.40277778,1.771
882.999,1.9943,-2.1427,11.048,0.2801,-0.1052,0.0763,,,,,,52.3847065,-1.5159779,10.46111111,0.83
883.1,1.7059,0.6896,8.8806,-0.2401,-0.1161,0.0717,,,,,,52.3847158,-1.5159773,10.30277778,1.785
883.199,0.1652,-0.4591,10.4788,-0.0519,0.1436,0.0159,,,,,,52.384725,-1.5159766,10.30833333,2.45
883.3,-0.6356,-1.935,9.6407,0.2153,0.1051,-0.0513,,,,,,52.3847343,-1.5159761,10.26944444,1.665
883.4,-2.6531,-0.3257,10.6011,0.3349,0.0548,-0.0803,,,,,,52.3847435,-1.5159753,10.32777778,2.402
883.499,0.2011,-0.7979,10.1727,0.1688,-0.0474,-0.0091,,,,,,52.3847527,-1.5159746,10.29722222,2.324
883.6,0.6668,-0.3511,9.1128,0.0016,-0.0501,0.0282,,,,,,52.3847618,-1.5159743,10.25833333,1.314
883.7,0.2588,0.1277,9.8188,-0.0449,-0.0011,0.0028,,,,,,52.3847711,-1.5159736,10.23611111,2.493
883.799,0.4768,-0.4258,9.8195,-0.0988,-0.027,-0.0604,,,,,,52.3847803,-1.5159729,10.23611111,2.449
883.899,0.9304,-0.6173,10.3033,-0.0561,0.0888,-0.1224,,,,,,52.3847895,-1.5159728,10.28333333,0.402
884,-0.1622,1.1794,8.1863,0.0062,-0.0037,0.0072,,,,,,52.3847987,-1.5159721,10.35833333,2.072
884.099,2.1654,-1.3278,10.3718,0.0743,-0.0882,0.1182,,,,,,52.3848079,-1.5159719,10.28055556,0.67
884.2,1.0013,-1.2077,10.6983,0.0883,0.0593,-0.0462,,,,,,52.3848172,-1.5159716,10.27777778,1.222
884.3,0.5509,-1.3043,10.9505,-0.0801,0.0622,-0.0407,,,,,,52.3848265,-1.5159708,10.40833333,2.889
884.4,-0.1657,-0.8713,9.8402,-0.0545,-0.0451,0.0983,,,,,,52.3848357,-1.5159703,10.44444444,1.625
884.5,1.8122,0.6018,9.7954,0.0502,-0.1334,-0.1008,,,,,,52.3848449,-1.5159698,10.48611111,2.046
884.599,-0.0676,-0.6092,9.8807,-0.0315,-0.0319,-0.0617,,,,,,52.3848543,-1.5159691,10.49444444,2.328
884.699,-1.0439,1.4704,8.8246,-0.0037,0.0584,0.0618,,,,,,52.3848638,-1.5159685,10.50555556,2.226
884.799,1.1536,0.3513,9.0533,-0.0495,0.0154,-0.0537,,,,,,52.3848733,-1.515968,10.58611111,1.77
884.9,0.0441,0.2307,8.9829,-0.0576,-0.0058,0.0262,,,,,,52.3848828,-1.5159675,10.65555556,1.937
884.999,-0.0579,-0.3387,10.0592,0.1402,-0.0161,0.0025,52.38489,-1.515938,2.977777778,2.01,2,52.3848922,-1.5159669,10.75555556,2.093
885.1,0.9582,1.0086,10.451,0.171,0.0186,-0.0756,,,,,,52.3849019,-1.5159666,10.82222222,1.153
885.199,2.0564,0.7345,10.6308,0.1623,-0.0197,-0.0159,,,,,,52.3849115,-1.515966,10.86111111,1.985
885.3,0.8928,0.9658,10.0899,-0.0865,-0.0539,0.0349,,,,,,52.3849212,-1.5159655,10.90555556,1.781
885.399,-0.2741,-0.2557,9.3155,-0.2161,-0.005,-0.0652,,,,,,52.384931,-1.5159649,10.97777778,2.153
885.499,0.7983,1.6323,9.502,0.0509,-0.0223,-0.0235,,,,,,52.3849408,-1.5159644,11.05,2.015
885.599,0.3619,0.7333,9.4996,0.0741,-0.0343,-0.0795,,,,,,52.3849508,-1.5159638,11.11111111,1.733
885.699,1.3063,-0.9724,9.966,-0.0621,-0.0423,0.0973,,,,,,52.3849607,-1.5159632,11.19444444,1.83
885.799,1.3357,0.8279,9.647,0.0124,0.0167,0.0296,,,,,,52.3849708,-1.5159628,11.26111111,1.178
885.899,-0.512,0.063,10.9382,-0.0909,-0.0239,-0.0119,,,,,,52.3849809,-1.5159622,11.31388889,1.895
886.001,1.6039,0.9698,10.5922,0.1007,0.0181,0.0475,,,,,,52.3849911,-1.5159619,11.40277778,1.047
886.1,1.9091,1.1084,9.4514,0.0573,-0.0301,0.0946,,,,,,52.3850012,-1.5159613,11.47222222,1.734
886.2,1.242,-1.5246,9.7305,-0.0454,-0.0064,0.0496,,,,,,52.3850116,-1.5159609,11.51944444,1.356
886.3,-1.1146,0.1791,8.4759,-0.1427,0.0283,-0.0714,,,,,,52.385022,-1.5159603,11.48888889,1.619
886.4,0.091,0.937,9.8696,0.0751,-0.0843,0.0126,,,,,,52.3850322,-1.5159597,11.58055556,1.961
886.5,-0.8707,0.8863,8.6599,-0.0324,0.1291,-0.0545,,,,,,52.3850426,-1.5159593,11.64722222,1.385
886.599,-1.1915,-0.7753,10.6743,0.0115,0.0149,-0.0586,,,,,,52.3850529,-1.5159585,11.65555556,2.257
886.7,-2.0879,-1.0174,9.2637,-0.4448,-0.0755,0.0084,,,,,,52.3850633,-1.5159583,11.56666667,0.706
886.799,-0.322,2.9226,7.9248,-0.3198,0.2133,-0.2003,,,,,,52.3850739,-1.5159577,11.54166667,1.724
886.9,-4.03,1.6292,6.7669,-0.2511,0.0394,-0.0667,,,,,,52.3850844,-1.5159573,11.59722222,1.572
886.999,-2.6654,-1.6568,9.2911,-0.4951,-0.0668,0.0182,,,,,,52.3850949,-1.5159567,11.71388889,1.274
887.1,-1.5277,2.7686,8.4034,0.1474,0.1315,-0.0803,,,,,,52.3851054,-1.5159562,11.70555556,1.394
887.199,1.6923,-1.0805,10.2865,-0.0343,-0.0813,0.0059,,,,,,52.3851158,-1.5159558,11.73333333,0.961
887.299,1.0024,0.1153,9.973,-0.0951,-0.0776,0.0246,,,,,,52.3851262,-1.5159554,11.71111111,1.3
887.399,0.0434,0.1326,9.5523,-0.157,0.0637,0.0283,,,,,,52.3851368,-1.515955,11.71111111,0.846
887.5,0.5788,0.3686,9.9507,0.053,0.0118,-0.0228,,,,,,52.3851473,-1.5159545,11.71388889,1.351
887.6,0.091,-0.3452,9.673,0.072,-0.0182,0.0218,,,,,,52.3851578,-1.5159541,11.74166667,1.042
887.7,0.1262,0.4249,9.9722,-0.0192,-0.0143,0.0532,,,,,,52.3851684,-1.5159539,11.75,0.761
887.799,1.3792,1.0431,9.9532,0.0546,0.0284,-0.076,,,,,,52.3851789,-1.5159538,11.81111111,0.464
887.899,1.0713,-0.0863,10.4527,-0.2743,0.0612,-0.0468,,,,,,52.3851894,-1.5159535,11.81666667,0.829
888,0.1727,1.3385,9.8171,0.0971,-0.0207,0.0757,,,,,,52.3852,-1.5159533,11.81388889,0.571
888.1,-0.6625,0.8861,9.9564,-0.0696,0.0766,-0.0691,,,,,,52.3852106,-1.5159531,11.80833333,0.378
888.199,0.132,-0.1783,9.0469,0.0162,-0.0322,0.0917,,,,,,52.3852212,-1.5159531,11.82777778,0.118
888.3,-0.1243,0.1136,9.153,-0.0517,0.0142,0.0126,,,,,,52.3852318,-1.5159529,11.83055556,0.247
888.4,0.1097,-0.0372,9.343,-0.1223,-0.0075,0.0605,,,,,,52.3852424,-1.5159529,11.85833333,0.115
888.5,0.6251,0.0606,9.7084,0.0272,0.0426,0.0131,,,,,,52.385253,-1.5159529,11.88888889,0.003
888.6,0.3419,-0.1506,9.5497,-0.0146,-0.0069,0.0543,,,,,,52.3852637,-1.5159529,11.89722222,359.777
888.7,0.6165,0.0116,9.9282,0.0813,-0.011,-0.037,,,,,,52.3852743,-1.5159529,11.90833333,359.902
888.8,0.5309,0.8638,9.8393,-0.0191,0.0109,0.014,,,,,,52.385285,-1.5159529,11.93888889,359.883
888.9,0.4842,0.4871,9.9457,-0.0146,0.0376,-0.0501,,,,,,52.3852956,-1.5159528,11.98611111,0.178
888.999,-1.0531,0.5287,9.9599,-0.0534,0.0946,-0.0563,,,,,,52.3853063,-1.5159528,11.97222222,359.752
889.1,0.7118,-0.022,10.6431,0.0794,-0.0388,-0.0422,,,,,,52.385317,-1.5159528,11.99444444,0.007
889.2,0.2177,1.8369,8.7721,-0.0453,0.1998,-0.2,,,,,,52.3853278,-1.5159528,12.01666667,359.827
889.301,0.668,-1.6061,9.6429,-0.0575,-0.0817,0.0636,,,,,,52.3853385,-1.5159527,12.00833333,0.178
889.4,-0.7403,0.7214,9.3439,-0.1118,0.1076,-0.177,,,,,,52.3853493,-1.5159529,12.01944444,359.294
889.5,-1.4272,0.9833,10.42,0.2027,-0.0502,0.0505,,,,,,52.3853601,-1.5159529,12.06666667,359.604
889.599,-0.2361,0.5946,9.7247,0.0477,0.0375,-0.0292,,,,,,52.3853709,-1.5159531,12.07777778,359.44
889.7,-0.35,-0.0301,9.9163,0.0606,-0.093,0.0589,,,,,,52.3853817,-1.5159533,12.06944444,359.232
889.799,-0.2224,0.8813,9.8712,-0.045,0.0168,-0.1192,,,,,,52.3853925,-1.5159535,12.04722222,359.177
889.9,-0.7566,-0.782,10.1718,0.0439,0.0538,0.0173,,,,,,52.3854033,-1.5159537,12.07777778,359.106
890,0.4612,0.1871,10.1057,-0.0144,-0.0015,-0.0188,,,,,,52.3854141,-1.5159539,12.08055556,359.19
890.099,0.0534,0.1334,9.7625,-0.0203,0.0064,-0.0387,,,,,,52.3854249,-1.5159542,12.09722222,359.088
890.2,1.5521,0.8487,9.4502,0.0665,0.0137,0.0101,,,,,,52.3854356,-1.5159544,12.05833333,359.237
890.301,-0.0357,-0.2558,9.5195,-0.1421,0.0039,0.0438,,,,,,52.3854465,-1.5159548,12.025,358.689
890.4,-0.5163,-0.3916,9.871,-0.0994,-0.0086,-0.0167,,,,,,52.3854573,-1.5159552,12.04166667,358.902
890.499,-0.2582,0.361,10.0507,0.0023,-0.0585,0.0251,,,,,,52.3854681,-1.5159555,12.06944444,358.745
890.6,0.3024,-0.3613,10.0314,0.0143,0.0112,-0.0294,,,,,,52.3854788,-1.5159559,12.07222222,358.721
890.7,-0.5665,0.1564,9.6105,-0.0044,0.0079,-0.0189,,,,,,52.3854895,-1.5159563,12.06944444,358.728
890.799,0.0013,0.1823,9.5239,0.0182,-0.029,0.0251,,,,,,52.3855003,-1.5159567,12.03055556,358.601
890.899,-0.0342,0.0444,9.2805,-0.1011,-0.0239,0.0254,,,,,,52.385511,-1.5159572,12,358.592
891,-0.8137,-1.4335,10.3301,-0.0286,-0.0495,0.0618,,,,,,52.3855219,-1.5159577,12.03055556,358.369
891.1,1.1456,-0.5891,10.8457,0.0118,0.0753,-0.0507,,,,,,52.3855326,-1.5159581,12.02222222,358.477
891.199,-0.0714,-1.3286,10.6801,0.1067,0.0187,-0.0129,,,,,,52.3855433,-1.5159586,12.025,358.231
891.299,1.5919,3.0008,10.3918,0.142,-0.0172,-0.0676,,,,,,52.385554,-1.5159591,12.00555556,358.405
891.4,2.6723,0.122,10.7386,0.2384,0.0116,0.0064,,,,,,52.3855648,-1.5159596,12.00555556,358.317
891.499,-1.9315,2.2491,9.7064,-0.1352,0.115,-0.1317,,,,,,52.3855756,-1.5159601,12.02222222,358.297
891.6,0.6867,-0.0627,9.5366,-0.0224,0.0204,0.0573,,,,,,52.3855864,-1.5159604,12.02777778,358.555
891.7,-0.6195,-0.5304,9.5507,0.0015,-0.0126,0.0483,,,,,,52.3855972,-1.5159609,12.02777778,358.272
891.8,0.318,0.3038,9.5158,-0.0454,0.0539,-0.0215,,,,,,52.3856078,-1.5159617,12.03333333,357.659
891.9,-0.4204,-1.0203,9.9585,0.0593,-0.0122,-0.0212,,,,,,52.3856186,-1.5159624,12.03333333,357.935
891.999,-0.3017,0.3084,10.2016,-0.0133,0.0194,-0.0417,,,,,,52.3856294,-1.5159628,12.04166667,358.303
892.1,-0.3266,-0.2566,10.5925,0.0212,-0.016,-0.046,,,,,,52.3856402,-1.5159631,12.06944444,358.848
892.199,0.7004,0.2059,9.6874,-0.0088,-0.0163,-0.0633,,,,,,52.3856509,-1.5159635,12.09722222,358.608
892.3,-0.0564,-0.3397,9.5134,0.0039,-0.048,0.0224,,,,,,52.3856617,-1.5159641,12.07222222,358.071
892.4,0.1124,0.0701,9.8144,-0.0684,-0.0091,-0.0027,,,,,,52.3856725,-1.5159645,12.08611111,358.849
892.499,-0.2577,0.052,9.6524,0.1575,0.0162,-0.0318,,,,,,52.3856833,-1.5159649,12.15555556,358.844
892.599,-0.5198,0.7707,8.7073,0.0923,-0.0417,0.0658,,,,,,52.3856941,-1.5159655,12.16944444,358.028
892.699,-0.9826,0.4379,12.042,0.1101,0.0319,-0.0777,,,,,,52.385705,-1.5159659,12.24444444,358.461
892.8,-1.6236,-0.4068,8.8637,-0.0346,-0.0493,0.0714,,,,,,52.3857159,-1.5159662,12.20833333,358.927
892.899,-0.5535,0.1466,10.1051,-0.242,-0.0379,0.0073,,,,,,52.3857268,-1.5159667,12.15555556,358.665
892.999,-0.5492,-0.0575,9.6573,-0.1412,0.0115,0.0269,,,,,,52.3857378,-1.5159675,12.18055556,357.795
893.099,0.1302,0.127,9.3265,-0.0849,-0.0129,0.0147,,,,,,52.385749,-1.5159686,12.20833333,356.623
893.2,-0.0037,-0.208,9.8387,-0.0849,-0.0121,-0.0269,,,,,,52.38576,-1.5159694,12.21111111,357.046
893.299,-0.0675,0.0842,10.2481,0.0192,0.0109,0.0193,,,,,,52.3857708,-1.5159698,12.20277778,358.298
893.4,-0.5935,-0.3891,10.2307,0.0068,-0.0139,-0.0416,,,,,,52.3857819,-1.5159707,12.18333333,357.119
893.5,-0.7887,0.0537,9.8295,-0.0148,0.0208,0.0089,,,,,,52.3857928,-1.5159711,12.15833333,358.474
